,names,scores,logfoldchanges,pvals,pvals_adj
16587,CCL2,-0.007597328,-19.45877,0.9939382674331353,1.0
16588,AL162253.1,-0.007597328,-18.754303,0.9939382674331353,1.0
16589,AL161941.1,-0.007597328,-18.980879,0.9939382674331353,1.0
16590,TRIM17,-0.007597328,-19.78087,0.9939382674331353,1.0
16591,LAMB3,-0.007597328,-19.526655,0.9939382674331353,1.0
16592,AL161896.1,-0.007597328,-18.609825,0.9939382674331353,1.0
16593,CLEC4D,-0.007597328,-18.870647,0.9939382674331353,1.0
16594,TXK,-0.007597328,-19.76486,0.9939382674331353,1.0
16595,CCL5,-0.007597328,-19.846157,0.9939382674331353,1.0
16596,RASL10A,-0.007597328,-19.462318,0.9939382674331353,1.0
16597,CD2,-0.007597328,-20.183907,0.9939382674331353,1.0
16598,RAB19,-0.007597328,-19.646687,0.9939382674331353,1.0
16599,GPR132,-0.007597328,-19.640768,0.9939382674331353,1.0
16600,AC007240.3,-0.007597328,-20.513338,0.9939382674331353,1.0
16601,RTP1,-0.007597328,-19.558298,0.9939382674331353,1.0
16602,PYHIN1,-0.007597328,-20.5714,0.9939382674331353,1.0
16603,TAGAP,-0.007597328,-19.85407,0.9939382674331353,1.0
16604,HACD4,-0.007597328,-19.775023,0.9939382674331353,1.0
16605,AC007298.2,-0.007597328,-19.125149,0.9939382674331353,1.0
16606,AL353596.1,-0.007597328,-19.27436,0.9939382674331353,1.0
16607,AC138655.1,-0.007597328,-19.143858,0.9939382674331353,1.0
16608,AC019171.1,-0.007597328,-19.144213,0.9939382674331353,1.0
16609,AC106795.5,-0.007597328,-19.337883,0.9939382674331353,1.0
16610,LAX1,-0.007597328,-19.542124,0.9939382674331353,1.0
16611,ZDHHC20-IT1,-0.007597328,-18.69604,0.9939382674331353,1.0
16612,HAR1B,-0.007597328,-18.4453,0.9939382674331353,1.0
16613,AL353072.2,-0.007597328,-19.467403,0.9939382674331353,1.0
16614,AC004492.1,-0.007597328,-19.075024,0.9939382674331353,1.0
16615,AC007218.3,-0.007597328,-19.362068,0.9939382674331353,1.0
16616,AL139384.2,-0.007597328,-18.732115,0.9939382674331353,1.0
16617,AL139385.1,-0.007597328,-19.194252,0.9939382674331353,1.0
16618,HLA-DPA1,-0.007597328,-20.439882,0.9939382674331353,1.0
16619,AC024361.3,-0.007597328,-19.172832,0.9939382674331353,1.0
16620,HBB,-0.007597328,-20.480644,0.9939382674331353,1.0
16621,AC091074.3,-0.007597328,-19.061697,0.9939382674331353,1.0
16622,AC106738.1,-0.007597328,-19.853233,0.9939382674331353,1.0
16623,AC019330.1,-0.007597328,-20.16801,0.9939382674331353,1.0
16624,AL157394.3,-0.007597328,-18.714613,0.9939382674331353,1.0
16625,TAC3,-0.007597328,-19.193573,0.9939382674331353,1.0
16626,SRL,-0.007597328,-19.534859,0.9939382674331353,1.0
16627,CD163,-0.007597328,-20.62781,0.9939382674331353,1.0
16628,SYT7,-0.007597328,-20.083809,0.9939382674331353,1.0
16629,CCR9,-0.007597328,-18.666357,0.9939382674331353,1.0
16630,AC105935.1,-0.007597328,-18.92926,0.9939382674331353,1.0
16631,AL157871.5,-0.007597328,-19.264814,0.9939382674331353,1.0
16632,AC019257.2,-0.007597328,-19.112354,0.9939382674331353,1.0
16633,AL158151.3,-0.007597328,-19.363827,0.9939382674331353,1.0
16634,AC007406.3,-0.007597328,-19.23298,0.9939382674331353,1.0
16635,HIST1H1T,-0.007597328,-18.769276,0.9939382674331353,1.0
16636,AC008700.1,-0.007597328,-19.622011,0.9939382674331353,1.0
16637,AC007991.3,-0.007597328,-18.925295,0.9939382674331353,1.0
16638,AC005776.2,-0.007597328,-19.040796,0.9939382674331353,1.0
16639,AL157937.1,-0.007597328,-18.788324,0.9939382674331353,1.0
16640,AC091096.1,-0.007597328,-19.288368,0.9939382674331353,1.0
16641,RAPSN,-0.007597328,-18.54809,0.9939382674331353,1.0
16642,SYT10,-0.007597328,-20.181208,0.9939382674331353,1.0
16643,AC018442.2,-0.007597328,-18.828571,0.9939382674331353,1.0
16644,SYT13,-0.007597328,-19.304705,0.9939382674331353,1.0
16645,RSPH6A,-0.007597328,-19.69892,0.9939382674331353,1.0
16646,SRGN,-0.007597328,-20.064857,0.9939382674331353,1.0
16647,AC007279.2,-0.007597328,-19.049774,0.9939382674331353,1.0
16648,MYCNUT,-0.007597328,-19.740307,0.9939382674331353,1.0
16649,HHIPL2,-0.007597328,-18.819458,0.9939382674331353,1.0
16650,TMEM212,-0.007597328,-19.20028,0.9939382674331353,1.0
16651,HECW2-AS1,-0.007597328,-20.26958,0.9939382674331353,1.0
16652,SIGLEC8,-0.007597328,-20.19785,0.9939382674331353,1.0
16653,AL161640.3,-0.007597328,-19.086933,0.9939382674331353,1.0
16654,L29074.1,-0.007597328,-18.511173,0.9939382674331353,1.0
16655,AC004528.1,-0.007597328,-18.802826,0.9939382674331353,1.0
16656,TRIM29,-0.007597328,-20.121635,0.9939382674331353,1.0
16657,MIR302CHG,-0.007597328,-18.66363,0.9939382674331353,1.0
16658,AL023581.2,-0.007597328,-19.340336,0.9939382674331353,1.0
16659,AC010336.6,-0.007597328,-18.81526,0.9939382674331353,1.0
16660,SZT2-AS1,-0.007597328,-18.959234,0.9939382674331353,1.0
16661,AL157823.2,-0.007597328,-19.394901,0.9939382674331353,1.0
16662,AC018410.1,-0.007597328,-18.797888,0.9939382674331353,1.0
16663,AL160286.2,-0.007597328,-19.621386,0.9939382674331353,1.0
16664,AL023653.1,-0.007597328,-17.868141,0.9939382674331353,1.0
16665,KRT86,-0.007597328,-18.612566,0.9939382674331353,1.0
16666,AL160035.1,-0.007597328,-19.58615,0.9939382674331353,1.0
16667,AL159972.1,-0.007597328,-18.860504,0.9939382674331353,1.0
16668,AL157813.1,-0.007597328,-18.348648,0.9939382674331353,1.0
16669,HIST1H4D,-0.007597328,-19.503357,0.9939382674331353,1.0
16670,AL158835.2,-0.007597328,-18.907734,0.9939382674331353,1.0
16671,CNNM3-DT,-0.007597328,-19.181261,0.9939382674331353,1.0
16672,AC138647.1,-0.007597328,-19.792263,0.9939382674331353,1.0
16673,AC090136.3,-0.007597328,-18.88864,0.9939382674331353,1.0
16674,N4BP3,-0.007597328,-19.12631,0.9939382674331353,1.0
16675,AC103952.1,-0.007597328,-18.903292,0.9939382674331353,1.0
16676,GPRC5A,-0.007597328,-18.423454,0.9939382674331353,1.0
16677,AL356259.1,-0.007597328,-19.545322,0.9939382674331353,1.0
16678,COL4A6,-0.007597328,-20.274101,0.9939382674331353,1.0
16679,AC099344.1,-0.007597328,-19.870747,0.9939382674331353,1.0
16680,AL356010.2,-0.007597328,-19.969109,0.9939382674331353,1.0
16681,AL021707.9,-0.007597328,-18.29414,0.9939382674331353,1.0
16682,AC105213.1,-0.007597328,-18.22657,0.9939382674331353,1.0
16683,NAALADL1,-0.007597328,-19.000645,0.9939382674331353,1.0
16684,AC004466.3,-0.007597328,-18.883354,0.9939382674331353,1.0
16685,AC005498.1,-0.007597328,-19.786612,0.9939382674331353,1.0
16686,AC091544.5,-0.007597328,-19.128216,0.9939382674331353,1.0
16687,GRHL3,-0.007597328,-19.763954,0.9939382674331353,1.0
16688,AC005498.2,-0.007597328,-18.940067,0.9939382674331353,1.0
16689,AC048352.1,-0.007597328,-18.506584,0.9939382674331353,1.0
16690,AC048338.2,-0.007597328,-19.039742,0.9939382674331353,1.0
16691,AL355672.1,-0.007597328,-18.984138,0.9939382674331353,1.0
16692,AC046195.2,-0.007597328,-19.39143,0.9939382674331353,1.0
16693,AC139887.5,-0.007597328,-18.817142,0.9939382674331353,1.0
16694,PTGIR,-0.007597328,-20.208591,0.9939382674331353,1.0
16695,MGP,-0.007597328,-19.38009,0.9939382674331353,1.0
16696,TAS2R9,-0.007597328,-19.143171,0.9939382674331353,1.0
16697,AC087883.2,-0.007597328,-19.32507,0.9939382674331353,1.0
16698,LINC00313,-0.007597328,-18.884504,0.9939382674331353,1.0
16699,AC010761.1,-0.007597328,-18.953308,0.9939382674331353,1.0
16700,KIF23,-0.007597328,-19.147675,0.9939382674331353,1.0
16701,TRIM72,-0.007597328,-20.111586,0.9939382674331353,1.0
16702,AL138895.1,-0.007597328,-19.273745,0.9939382674331353,1.0
16703,SHISAL2B,-0.007597328,-19.283882,0.9939382674331353,1.0
16704,AL138902.1,-0.007597328,-18.336233,0.9939382674331353,1.0
16705,GPR149,-0.007597328,-19.885307,0.9939382674331353,1.0
16706,AL021328.1,-0.007597328,-18.953905,0.9939382674331353,1.0
16707,AC055764.2,-0.007597328,-18.776766,0.9939382674331353,1.0
16708,AL021395.1,-0.007597328,-19.991142,0.9939382674331353,1.0
16709,AC130710.1,-0.007597328,-19.241917,0.9939382674331353,1.0
16710,LINC00323,-0.007597328,-20.234426,0.9939382674331353,1.0
16711,Z82173.1,-0.007597328,-18.934576,0.9939382674331353,1.0
16712,GPR176-DT,-0.007597328,-19.320766,0.9939382674331353,1.0
16713,NANOGP8,-0.007597328,-19.850147,0.9939382674331353,1.0
16714,AC023794.6,-0.007597328,-19.478624,0.9939382674331353,1.0
16715,AC087857.1,-0.007597328,-19.629995,0.9939382674331353,1.0
16716,AC055714.1,-0.007597328,-19.826208,0.9939382674331353,1.0
16717,AL138995.1,-0.007597328,-18.727207,0.9939382674331353,1.0
16718,AL138999.1,-0.007597328,-19.419008,0.9939382674331353,1.0
16719,LINC00326,-0.007597328,-19.292969,0.9939382674331353,1.0
16720,AC010649.1,-0.007597328,-19.316496,0.9939382674331353,1.0
16721,LILRB1,-0.007597328,-19.601517,0.9939382674331353,1.0
16722,AL353681.1,-0.007597328,-19.823334,0.9939382674331353,1.0
16723,AL355499.1,-0.007597328,-20.331871,0.9939382674331353,1.0
16724,SIGLEC1,-0.007597328,-18.364037,0.9939382674331353,1.0
16725,AC091059.1,-0.007597328,-20.236425,0.9939382674331353,1.0
16726,AC020651.2,-0.007597328,-20.335358,0.9939382674331353,1.0
16727,AC037487.2,-0.007597328,-19.322054,0.9939382674331353,1.0
16728,CCDC39-AS1,-0.007597328,-18.696196,0.9939382674331353,1.0
16729,AL354696.1,-0.007597328,-18.381042,0.9939382674331353,1.0
16730,CCDC42,-0.007597328,-19.203936,0.9939382674331353,1.0
16731,AL354674.1,-0.007597328,-19.397148,0.9939382674331353,1.0
16732,TUBA4B,-0.007597328,-19.69611,0.9939382674331353,1.0
16733,CNR2,-0.007597328,-20.253689,0.9939382674331353,1.0
16734,PVALB,-0.007597328,-19.145298,0.9939382674331353,1.0
16735,PVRIG,-0.007597328,-18.870995,0.9939382674331353,1.0
16736,AL353730.1,-0.007597328,-19.091175,0.9939382674331353,1.0
16737,RBAKDN,-0.007597328,-19.04349,0.9939382674331353,1.0
16738,AC004771.3,-0.007597328,-19.086378,0.9939382674331353,1.0
16739,CCDC63,-0.007597328,-19.412424,0.9939382674331353,1.0
16740,AL022318.1,-0.007597328,-19.376762,0.9939382674331353,1.0
16741,MYOCD,-0.007597328,-19.082651,0.9939382674331353,1.0
16742,AL353704.1,-0.007597328,-18.697739,0.9939382674331353,1.0
16743,MILR1,-0.007597328,-20.147732,0.9939382674331353,1.0
16744,LCT,-0.007597328,-19.097828,0.9939382674331353,1.0
16745,AL031008.1,-0.007597328,-19.172472,0.9939382674331353,1.0
16746,AL354793.1,-0.007597328,-19.810482,0.9939382674331353,1.0
16747,LGALS2,-0.007597328,-19.333096,0.9939382674331353,1.0
16748,AC089998.1,-0.007597328,-18.665855,0.9939382674331353,1.0
16749,AL355483.1,-0.007597328,-19.607718,0.9939382674331353,1.0
16750,LILRA2,-0.007597328,-19.359257,0.9939382674331353,1.0
16751,AL355388.1,-0.007597328,-19.444656,0.9939382674331353,1.0
16752,AL355338.1,-0.007597328,-18.693932,0.9939382674331353,1.0
16753,AL355314.1,-0.007597328,-19.328121,0.9939382674331353,1.0
16754,AL021978.1,-0.007597328,-18.726355,0.9939382674331353,1.0
16755,TAS1R3,-0.007597328,-19.414705,0.9939382674331353,1.0
16756,AC089987.2,-0.007597328,-19.276548,0.9939382674331353,1.0
16757,AC044839.3,-0.007597328,-18.904291,0.9939382674331353,1.0
16758,AL354993.2,-0.007597328,-18.908163,0.9939382674331353,1.0
16759,CNTNAP3C,-0.007597328,-19.04511,0.9939382674331353,1.0
16760,AL354953.1,-0.007597328,-18.861227,0.9939382674331353,1.0
16761,CLDN9,-0.007597328,-19.31548,0.9939382674331353,1.0
16762,AC044810.2,-0.007597328,-19.40773,0.9939382674331353,1.0
16763,AC089999.1,-0.007597328,-19.756302,0.9939382674331353,1.0
16764,AC009145.3,-0.007597328,-18.447775,0.9939382674331353,1.0
16765,CCDC188,-0.007597328,-19.829332,0.9939382674331353,1.0
16766,SIDT1-AS1,-0.007597328,-19.786705,0.9939382674331353,1.0
16767,AC007179.1,-0.007597328,-20.028717,0.9939382674331353,1.0
16768,AC131210.1,-0.007597328,-19.177868,0.9939382674331353,1.0
16769,TCL6,-0.007597328,-18.686625,0.9939382674331353,1.0
16770,LINC01169,-0.007597328,-18.717505,0.9939382674331353,1.0
16771,AL031666.1,-0.007597328,-19.580862,0.9939382674331353,1.0
16772,AC011900.1,-0.007597328,-19.365526,0.9939382674331353,1.0
16773,AC021517.2,-0.007597328,-19.445078,0.9939382674331353,1.0
16774,AC092295.2,-0.007597328,-20.118456,0.9939382674331353,1.0
16775,PIK3C2G,-0.007597328,-20.38755,0.9939382674331353,1.0
16776,AC069549.1,-0.007597328,-19.431887,0.9939382674331353,1.0
16777,AC011899.2,-0.007597328,-18.625292,0.9939382674331353,1.0
16778,AC097065.2,-0.007597328,-18.87794,0.9939382674331353,1.0
16779,AC005229.4,-0.007597328,-18.708183,0.9939382674331353,1.0
16780,CWH43,-0.007597328,-19.442482,0.9939382674331353,1.0
16781,SLX1B,-0.007597328,-18.60418,0.9939382674331353,1.0
16782,AC069542.1,-0.007597328,-19.67479,0.9939382674331353,1.0
16783,PIK3CG,-0.007597328,-20.285051,0.9939382674331353,1.0
16784,AC069410.1,-0.007597328,-19.00699,0.9939382674331353,1.0
16785,AC111170.1,-0.007597328,-20.053879,0.9939382674331353,1.0
16786,AC011825.4,-0.007597328,-18.727175,0.9939382674331353,1.0
16787,AC006238.2,-0.007597328,-18.699903,0.9939382674331353,1.0
16788,AMPD1,-0.007597328,-20.32375,0.9939382674331353,1.0
16789,AC008250.1,-0.007597328,-19.507967,0.9939382674331353,1.0
16790,AC097375.4,-0.007597328,-19.379154,0.9939382674331353,1.0
16791,AC087273.2,-0.007597328,-19.505238,0.9939382674331353,1.0
16792,C20orf173,-0.007597328,-19.28249,0.9939382674331353,1.0
16793,FBP2,-0.007597328,-19.893898,0.9939382674331353,1.0
16794,AC008734.2,-0.007597328,-18.63744,0.9939382674331353,1.0
16795,AC096992.3,-0.007597328,-19.578064,0.9939382674331353,1.0
16796,LINC01900,-0.007597328,-19.267479,0.9939382674331353,1.0
16797,AC022903.1,-0.007597328,-17.961405,0.9939382674331353,1.0
16798,C1orf167,-0.007597328,-19.87183,0.9939382674331353,1.0
16799,LINC01893,-0.007597328,-19.12853,0.9939382674331353,1.0
16800,AC007881.2,-0.007597328,-19.268238,0.9939382674331353,1.0
16801,CXorf21,-0.007597328,-20.060923,0.9939382674331353,1.0
16802,FAM9B,-0.007597328,-19.998558,0.9939382674331353,1.0
16803,ANKRD62,-0.007597328,-19.344826,0.9939382674331353,1.0
16804,C1orf194,-0.007597328,-19.046595,0.9939382674331353,1.0
16805,AF131215.7,-0.007597328,-19.28308,0.9939382674331353,1.0
16806,CDK5R2,-0.007597328,-19.747437,0.9939382674331353,1.0
16807,FAR1-IT1,-0.007597328,-19.462793,0.9939382674331353,1.0
16808,AC125603.2,-0.007597328,-19.716248,0.9939382674331353,1.0
16809,C1orf53,-0.007597328,-18.895468,0.9939382674331353,1.0
16810,AC018946.1,-0.007597328,-19.749752,0.9939382674331353,1.0
16811,AL031717.1,-0.007597328,-18.95445,0.9939382674331353,1.0
16812,RIBC2,-0.007597328,-19.773907,0.9939382674331353,1.0
16813,AC000061.1,-0.007597328,-19.584572,0.9939382674331353,1.0
16814,LINC01840,-0.007597328,-19.855995,0.9939382674331353,1.0
16815,AC069287.2,-0.007597328,-19.299805,0.9939382674331353,1.0
16816,LINC01756,-0.007597328,-19.464354,0.9939382674331353,1.0
16817,PKMYT1,-0.007597328,-19.045065,0.9939382674331353,1.0
16818,LINC01690,-0.007597328,-19.545189,0.9939382674331353,1.0
16819,FGF10,-0.007597328,-19.962332,0.9939382674331353,1.0
16820,CTRB1,-0.007597328,-18.84917,0.9939382674331353,1.0
16821,LINC01681,-0.007597328,-19.041601,0.9939382674331353,1.0
16822,FGF13-AS1,-0.007597328,-18.875317,0.9939382674331353,1.0
16823,AL133260.2,-0.007597328,-18.623777,0.9939382674331353,1.0
16824,AC009095.1,-0.007597328,-18.85873,0.9939382674331353,1.0
16825,C5AR2,-0.007597328,-20.075115,0.9939382674331353,1.0
16826,NEURL3,-0.007597328,-19.137827,0.9939382674331353,1.0
16827,FGF23,-0.007597328,-19.790792,0.9939382674331353,1.0
16828,RHEBL1,-0.007597328,-18.568726,0.9939382674331353,1.0
16829,LINC01655,-0.007597328,-19.889797,0.9939382674331353,1.0
16830,AC239584.1,-0.007597328,-20.039492,0.9939382674331353,1.0
16831,LINC01649,-0.007597328,-19.67688,0.9939382674331353,1.0
16832,AC011753.2,-0.007597328,-19.636784,0.9939382674331353,1.0
16833,AC009955.3,-0.007597328,-19.642097,0.9939382674331353,1.0
16834,AC126696.1,-0.007597328,-19.027298,0.9939382674331353,1.0
16835,AC237221.1,-0.007597328,-18.315163,0.9939382674331353,1.0
16836,PKHD1L1,-0.007597328,-18.950064,0.9939382674331353,1.0
16837,RHBG,-0.007597328,-18.391176,0.9939382674331353,1.0
16838,MORC1,-0.007597328,-19.282547,0.9939382674331353,1.0
16839,AC011754.2,-0.007597328,-19.77,0.9939382674331353,1.0
16840,C2orf83,-0.007597328,-19.63005,0.9939382674331353,1.0
16841,C4BPB,-0.007597328,-18.55127,0.9939382674331353,1.0
16842,FCGBP,-0.007597328,-20.435781,0.9939382674331353,1.0
16843,FCRL2,-0.007597328,-20.077026,0.9939382674331353,1.0
16844,KCNK17,-0.007597328,-18.758987,0.9939382674331353,1.0
16845,AF305872.2,-0.007597328,-18.975534,0.9939382674331353,1.0
16846,FCRLA,-0.007597328,-17.98671,0.9939382674331353,1.0
16847,ALPK2,-0.007597328,-19.544455,0.9939382674331353,1.0
16848,LINC01722,-0.007597328,-19.391457,0.9939382674331353,1.0
16849,LINC01720,-0.007597328,-19.596807,0.9939382674331353,1.0
16850,AC087276.3,-0.007597328,-19.282988,0.9939382674331353,1.0
16851,C3orf84,-0.007597328,-19.67045,0.9939382674331353,1.0
16852,LINC01707,-0.007597328,-20.647215,0.9939382674331353,1.0
16853,AC126182.3,-0.007597328,-19.426577,0.9939382674331353,1.0
16854,SMAD9-IT1,-0.007597328,-18.63414,0.9939382674331353,1.0
16855,AC009093.4,-0.007597328,-19.471228,0.9939382674331353,1.0
16856,AC110760.1,-0.007597328,-18.650599,0.9939382674331353,1.0
16857,FEZF1,-0.007597328,-18.59686,0.9939382674331353,1.0
16858,LINC01704,-0.007597328,-19.69559,0.9939382674331353,1.0
16859,LINC01699,-0.007597328,-18.865437,0.9939382674331353,1.0
16860,AL031710.2,-0.007597328,-20.130758,0.9939382674331353,1.0
16861,ANO9,-0.007597328,-18.960794,0.9939382674331353,1.0
16862,C1orf158,-0.007597328,-19.71399,0.9939382674331353,1.0
16863,AC009081.2,-0.007597328,-19.131456,0.9939382674331353,1.0
16864,CYSRT1,-0.007597328,-19.887419,0.9939382674331353,1.0
16865,LINC02125,-0.007597328,-19.211222,0.9939382674331353,1.0
16866,TFAP2C,-0.007597328,-19.587793,0.9939382674331353,1.0
16867,AL121899.1,-0.007597328,-19.0544,0.9939382674331353,1.0
16868,AP001059.2,-0.007597328,-19.483732,0.9939382674331353,1.0
16869,AP001053.1,-0.007597328,-19.18198,0.9939382674331353,1.0
16870,AC113349.2,-0.007597328,-19.256077,0.9939382674331353,1.0
16871,LINC02105,-0.007597328,-19.11485,0.9939382674331353,1.0
16872,TEX49,-0.007597328,-19.853687,0.9939382674331353,1.0
16873,AC016383.2,-0.007597328,-18.22016,0.9939382674331353,1.0
16874,PDYN-AS1,-0.007597328,-19.966417,0.9939382674331353,1.0
16875,AP000911.1,-0.007597328,-18.826246,0.9939382674331353,1.0
16876,AL031848.2,-0.007597328,-19.578444,0.9939382674331353,1.0
16877,LINC02086,-0.007597328,-18.72746,0.9939382674331353,1.0
16878,AL121929.3,-0.007597328,-19.316336,0.9939382674331353,1.0
16879,AC090527.1,-0.007597328,-19.455538,0.9939382674331353,1.0
16880,AC012291.2,-0.007597328,-18.684423,0.9939382674331353,1.0
16881,CYP4Z1,-0.007597328,-18.77123,0.9939382674331353,1.0
16882,CYP4X1,-0.007597328,-18.51872,0.9939382674331353,1.0
16883,AC073349.1,-0.007597328,-19.141993,0.9939382674331353,1.0
16884,CYSLTR2,-0.007597328,-19.970373,0.9939382674331353,1.0
16885,IGHGP,-0.007597328,-20.5385,0.9939382674331353,1.0
16886,C1orf143,-0.007597328,-19.300316,0.9939382674331353,1.0
16887,AC084876.1,-0.007597328,-19.156895,0.9939382674331353,1.0
16888,AC012360.1,-0.007597328,-19.093222,0.9939382674331353,1.0
16889,AC084855.2,-0.007597328,-19.053816,0.9939382674331353,1.0
16890,LINC02192,-0.007597328,-18.652838,0.9939382674331353,1.0
16891,AC134349.1,-0.007597328,-19.646984,0.9939382674331353,1.0
16892,NLRP13,-0.007597328,-18.902277,0.9939382674331353,1.0
16893,DACT2,-0.007597328,-20.131348,0.9939382674331353,1.0
16894,AC244153.1,-0.007597328,-19.831957,0.9939382674331353,1.0
16895,AC026150.3,-0.007597328,-18.49021,0.9939382674331353,1.0
16896,F2,-0.007597328,-19.028337,0.9939382674331353,1.0
16897,Z98886.1,-0.007597328,-19.385284,0.9939382674331353,1.0
16898,LINC02165,-0.007597328,-19.020603,0.9939382674331353,1.0
16899,TM4SF19-AS1,-0.007597328,-19.174097,0.9939382674331353,1.0
16900,LINC02156,-0.007597328,-19.372934,0.9939382674331353,1.0
16901,AC073578.2,-0.007597328,-20.279102,0.9939382674331353,1.0
16902,C14orf39,-0.007597328,-19.43137,0.9939382674331353,1.0
16903,LINC02147,-0.007597328,-18.994305,0.9939382674331353,1.0
16904,AC104695.2,-0.007597328,-19.58984,0.9939382674331353,1.0
16905,FABP6,-0.007597328,-18.35932,0.9939382674331353,1.0
16906,PDF,-0.007597328,-19.601078,0.9939382674331353,1.0
16907,NKPD1,-0.007597328,-19.020906,0.9939382674331353,1.0
16908,C16orf92,-0.007597328,-19.156914,0.9939382674331353,1.0
16909,AC073342.2,-0.007597328,-19.978354,0.9939382674331353,1.0
16910,AP000873.4,-0.007597328,-19.966955,0.9939382674331353,1.0
16911,KCND3-IT1,-0.007597328,-18.57859,0.9939382674331353,1.0
16912,AP000426.1,-0.007597328,-19.032347,0.9939382674331353,1.0
16913,LINC01989,-0.007597328,-19.085737,0.9939382674331353,1.0
16914,AP000356.2,-0.007597328,-18.441107,0.9939382674331353,1.0
16915,PGR-AS1,-0.007597328,-19.514454,0.9939382674331353,1.0
16916,AC103858.3,-0.007597328,-19.433437,0.9939382674331353,1.0
16917,LINC01968,-0.007597328,-18.94934,0.9939382674331353,1.0
16918,CYP1B1,-0.007597328,-19.563654,0.9939382674331353,1.0
16919,LINC01962,-0.007597328,-19.658264,0.9939382674331353,1.0
16920,AP000345.2,-0.007597328,-19.248701,0.9939382674331353,1.0
16921,LINC01952,-0.007597328,-19.181993,0.9939382674331353,1.0
